review_id,product_id,user_id,rating,review_title,review_text,sentiment,review_date,verified_purchase
REV01603,P0161,U0195,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2025-10-27,TRUE
REV01604,P0147,U0062,4,Highly recommended,"Superb product, using it daily without any issues.",Positive,2025-06-04,TRUE
REV01605,P0304,U0178,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2025-01-19,TRUE
REV01606,P0042,U0112,2,Disappointed,"Overpriced for the quality offered, expected better.",Negative,2026-06-16,TRUE
REV01607,P0076,U0193,4,Superb build quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-30,TRUE
REV01608,P0395,U0441,5,Loved it!,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-23,TRUE
REV01609,P0098,U0493,4,Great purchase,"Superb product, using it daily without any issues.",Positive,2025-08-05,TRUE
REV01610,P0193,U0025,4,Loved it!,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-10,FALSE
REV01611,P0291,U0435,5,Highly recommended,"Excellent quality and fast delivery, will buy again.",Positive,2026-06-11,TRUE
REV01612,P0307,U0422,4,Excellent quality,"Perfect for daily use, sturdy and reliable.",Positive,2025-02-18,TRUE
REV01613,P0220,U0265,4,Best in this price range,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-06,TRUE
REV01614,P0045,U0074,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-05-20,TRUE
REV01615,P0192,U0470,4,Superb build quality,"Perfect for daily use, sturdy and reliable.",Positive,2025-08-01,TRUE
REV01616,P0027,U0060,5,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-02-11,TRUE
REV01617,P0236,U0044,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2026-04-30,TRUE
REV01618,P0101,U0401,4,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-05-17,TRUE
REV01619,P0275,U0241,4,Loved it!,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-23,TRUE
REV01620,P0260,U0084,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2024-12-26,TRUE
REV01621,P0243,U0386,4,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-24,TRUE
REV01622,P0046,U0027,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2025-09-10,TRUE
REV01623,P0297,U0320,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-06-10,FALSE
REV01624,P0224,U0017,4,Best in this price range,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-08,TRUE
REV01625,P0037,U0078,5,Superb build quality,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-22,TRUE
REV01626,P0073,U0450,4,Amazing product!,"Perfect for daily use, sturdy and reliable.",Positive,2026-08-06,TRUE
REV01627,P0175,U0282,5,Excellent quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-04,TRUE
REV01628,P0136,U0160,4,Excellent quality,"Worth every rupee, quality exceeded my expectations.",Positive,2026-04-26,TRUE
REV01629,P0171,U0447,4,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-26,TRUE
REV01630,P0133,U0159,2,Below expectations,"Stopped working after a few days, would not recommend.",Negative,2025-12-09,TRUE
REV01631,P0223,U0296,4,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-10,TRUE
REV01632,P0153,U0452,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-01-02,TRUE
REV01633,P0216,U0169,4,Amazing product!,"Perfect for daily use, sturdy and reliable.",Positive,2026-01-10,TRUE
REV01634,P0206,U0342,5,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2025-11-06,TRUE
REV01635,P0346,U0181,2,Below expectations,"Very poor build quality, broke within a week.",Negative,2026-05-20,TRUE
REV01636,P0052,U0464,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2025-02-21,TRUE
REV01637,P0356,U0166,3,Average product,"Decent quality, meets basic expectations.",Neutral,2025-04-02,TRUE
REV01638,P0134,U0141,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-05-06,TRUE
REV01639,P0018,U0093,2,Not worth it,"Not as described, quite disappointed with this purchase.",Negative,2026-05-07,TRUE
REV01640,P0376,U0213,3,Decent,"Good for the price, but there is room for improvement.",Neutral,2025-06-25,TRUE
REV01641,P0193,U0050,4,Amazing product!,"Perfect for daily use, sturdy and reliable.",Positive,2025-05-16,TRUE
REV01642,P0137,U0367,4,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-23,TRUE
REV01643,P0381,U0479,4,Best in this price range,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-09-30,TRUE
REV01644,P0135,U0272,4,Loved it!,"Great value for money, exactly as described.",Positive,2026-05-31,TRUE
REV01645,P0104,U0166,5,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2025-09-01,TRUE
REV01646,P0313,U0492,4,Best in this price range,"Excellent quality and fast delivery, will buy again.",Positive,2026-05-16,TRUE
REV01647,P0348,U0279,5,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-11-02,TRUE
REV01648,P0300,U0138,5,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-07-12,TRUE
REV01649,P0256,U0403,5,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-02-21,TRUE
REV01650,P0399,U0424,5,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-08-06,TRUE
REV01651,P0104,U0452,5,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2025-12-31,TRUE
REV01652,P0054,U0329,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-02-28,TRUE
REV01653,P0243,U0204,5,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-03-18,TRUE
REV01654,P0348,U0414,5,Amazing product!,"Excellent quality and fast delivery, will buy again.",Positive,2026-03-13,TRUE
REV01655,P0279,U0268,5,Highly recommended,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-09,TRUE
REV01656,P0296,U0245,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-05-20,TRUE
REV01657,P0328,U0054,4,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-04-14,TRUE
REV01658,P0176,U0282,4,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-16,TRUE
REV01659,P0367,U0058,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-08-03,TRUE
REV01660,P0318,U0121,4,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-06-07,TRUE
REV01661,P0384,U0050,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2025-07-07,TRUE
REV01662,P0100,U0279,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2026-02-03,TRUE
REV01663,P0331,U0464,4,Loved it!,"Great value for money, exactly as described.",Positive,2026-02-27,TRUE
REV01664,P0400,U0384,4,Superb build quality,"Great value for money, exactly as described.",Positive,2026-01-02,TRUE
REV01665,P0211,U0070,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-01-24,TRUE
REV01666,P0163,U0173,5,Excellent quality,"Superb product, using it daily without any issues.",Positive,2025-09-28,TRUE
REV01667,P0198,U0130,4,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-05-10,TRUE
REV01668,P0178,U0250,5,Great purchase,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-03-28,FALSE
REV01669,P0186,U0005,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2026-08-06,FALSE
REV01670,P0288,U0325,4,Great purchase,"Perfect for daily use, sturdy and reliable.",Positive,2026-03-13,TRUE
REV01671,P0140,U0251,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-02-06,TRUE
REV01672,P0382,U0139,2,Not worth it,"Packaging was damaged when it arrived, quality control issue.",Negative,2025-08-04,TRUE
REV01673,P0093,U0287,5,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-11,TRUE
REV01674,P0275,U0310,5,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-07-13,TRUE
REV01675,P0378,U0238,5,Great purchase,Very satisfied with the build quality and finish.,Positive,2026-03-18,TRUE
REV01676,P0384,U0359,4,Amazing product!,Very satisfied with the build quality and finish.,Positive,2025-05-15,FALSE
REV01677,P0035,U0009,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-02-18,TRUE
REV01678,P0116,U0444,5,Superb build quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-20,TRUE
REV01679,P0220,U0082,4,Best in this price range,"Excellent quality and fast delivery, will buy again.",Positive,2026-06-06,TRUE
REV01680,P0303,U0389,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-04-03,FALSE
REV01681,P0008,U0115,4,Superb build quality,"Perfect for daily use, sturdy and reliable.",Positive,2025-11-06,TRUE
REV01682,P0217,U0060,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-07-27,TRUE
REV01683,P0343,U0382,4,Worth every rupee,"Great value for money, exactly as described.",Positive,2026-06-05,TRUE
REV01684,P0087,U0297,2,Not worth it,"Very poor build quality, broke within a week.",Negative,2026-07-19,TRUE
REV01685,P0132,U0444,3,Could be better,"Average product, does the job but nothing special.",Neutral,2025-09-03,FALSE
REV01686,P0171,U0179,4,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-06-11,TRUE
REV01687,P0147,U0216,2,Poor quality,"Packaging was damaged when it arrived, quality control issue.",Negative,2025-09-15,TRUE
REV01688,P0260,U0341,2,Not worth it,"Packaging was damaged when it arrived, quality control issue.",Negative,2025-02-10,TRUE
REV01689,P0186,U0200,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-04-27,TRUE
REV01690,P0059,U0066,5,Great purchase,"Great value for money, exactly as described.",Positive,2024-12-05,TRUE
REV01691,P0128,U0257,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2025-12-10,TRUE
REV01692,P0172,U0396,2,Not worth it,"Battery drains quickly, not satisfied with performance.",Negative,2026-01-05,TRUE
REV01693,P0275,U0052,4,Amazing product!,"Superb product, using it daily without any issues.",Positive,2026-05-27,TRUE
REV01694,P0104,U0053,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-07-22,TRUE
REV01695,P0159,U0159,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2025-09-09,TRUE
REV01696,P0141,U0441,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2025-08-26,TRUE
REV01697,P0241,U0044,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-06-14,TRUE
REV01698,P0394,U0428,4,Worth every rupee,"Perfect for daily use, sturdy and reliable.",Positive,2025-11-15,TRUE
REV01699,P0260,U0144,2,Poor quality,"Battery drains quickly, not satisfied with performance.",Negative,2025-11-25,TRUE
REV01700,P0152,U0134,5,Superb build quality,"Excellent quality and fast delivery, will buy again.",Positive,2026-04-30,TRUE
REV01701,P0037,U0408,4,Loved it!,"Perfect for daily use, sturdy and reliable.",Positive,2026-05-02,TRUE
REV01702,P0030,U0395,5,Superb build quality,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-11,TRUE
REV01703,P0118,U0168,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-28,TRUE
REV01704,P0159,U0286,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2026-03-19,TRUE
REV01705,P0375,U0182,5,Best in this price range,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-03,TRUE
REV01706,P0184,U0271,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-06-06,TRUE
REV01707,P0082,U0329,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-07-30,TRUE
REV01708,P0185,U0234,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-28,FALSE
REV01709,P0126,U0488,3,Could be better,"It's okay, not the best but not the worst either.",Neutral,2025-09-07,TRUE
REV01710,P0248,U0413,3,Decent,"Good for the price, but there is room for improvement.",Neutral,2026-07-10,TRUE
REV01711,P0337,U0182,5,Superb build quality,"Perfect for daily use, sturdy and reliable.",Positive,2025-07-25,TRUE
REV01712,P0103,U0041,2,Not worth it,"Very poor build quality, broke within a week.",Negative,2026-04-28,TRUE
REV01713,P0041,U0377,4,Best in this price range,"Superb product, using it daily without any issues.",Positive,2026-07-21,TRUE
REV01714,P0256,U0190,5,Excellent quality,Very satisfied with the build quality and finish.,Positive,2025-06-08,TRUE
REV01715,P0135,U0378,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-28,TRUE
REV01716,P0050,U0356,4,Loved it!,"Superb product, using it daily without any issues.",Positive,2025-12-30,TRUE
REV01717,P0068,U0310,4,Highly recommended,"Excellent quality and fast delivery, will buy again.",Positive,2026-06-18,TRUE
REV01718,P0065,U0223,5,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-02-25,TRUE
REV01719,P0040,U0433,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-04-26,TRUE
REV01720,P0246,U0430,4,Excellent quality,"Perfect for daily use, sturdy and reliable.",Positive,2025-10-28,TRUE
REV01721,P0070,U0181,5,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2026-02-23,FALSE
REV01722,P0284,U0062,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-01-27,TRUE
REV01723,P0125,U0310,2,Not worth it,"Stopped working after a few days, would not recommend.",Negative,2026-07-20,TRUE
REV01724,P0349,U0492,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2026-01-22,TRUE
REV01725,P0322,U0466,4,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-27,TRUE
REV01726,P0275,U0317,4,Loved it!,Very satisfied with the build quality and finish.,Positive,2026-04-22,TRUE
REV01727,P0221,U0172,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2026-07-24,TRUE
REV01728,P0217,U0332,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-09-14,TRUE
REV01729,P0044,U0389,5,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-06-25,TRUE
REV01730,P0310,U0350,4,Excellent quality,"Perfect for daily use, sturdy and reliable.",Positive,2026-04-20,TRUE
REV01731,P0273,U0191,4,Worth every rupee,Very satisfied with the build quality and finish.,Positive,2025-12-19,TRUE
REV01732,P0340,U0296,4,Superb build quality,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-26,TRUE
